<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.05	12:00:00	6047.0510	6070.7070	6028.9200	6047.4700	13767	0	600
2024.01.05	16:00:00	6047.4730	6055.4090	6027.0800	6034.0490	13779	0	600
2024.01.05	20:00:00	6034.0590	6053.2640	6031.2070	6038.6720	13738	0	600
2024.01.06	00:00:00	6038.6750	6060.3510	6034.4760	6050.0110	13762	0	600
2024.01.06	04:00:00	6050.0220	6084.8690	6044.9750	6084.8690	13719	0	600
2024.01.06	08:00:00	6084.8710	6102.2700	6019.9430	6020.7720	13691	0	600
2024.01.06	12:00:00	6020.7800	6046.6560	6016.3030	6029.2260	13752	0	600
2024.01.06	16:00:00	6029.2360	6065.4140	6028.8510	6065.4140	13749	0	600
2024.01.06	20:00:00	6065.4180	6072.1260	6040.9340	6054.0410	13782	0	600
2024.01.07	00:00:00	6054.0500	6056.9740	5978.4560	5984.3370	13799	0	590
2024.01.07	04:00:00	5984.3430	6037.8340	5978.6090	6022.6700	13731	0	590
2024.01.07	08:00:00	6022.6790	6033.8700	6005.5410	6018.8400	13714	0	600
2024.01.07	12:00:00	6018.8460	6056.0420	6013.0340	6045.5730	13700	0	600
2024.01.07	16:00:00	6045.5740	6047.6880	6018.4110	6045.2140	13783	0	600
2024.01.07	20:00:00	6045.2190	6057.9450	6012.9060	6032.6090	13733	0	600
2024.01.08	00:00:00	6032.6160	6050.6400	6015.8470	6017.1900	13692	0	600
2024.01.08	04:00:00	6017.1930	6027.6220	5967.4100	5973.1080	13754	0	590
2024.01.08	08:00:00	5973.1190	6009.4870	5973.1190	5997.8380	13732	0	590
2024.01.08	12:00:00	5997.8420	5998.3930	5945.9210	5977.8560	13743	0	590
2024.01.08	16:00:00	5977.8570	5979.2770	5934.3770	5942.1360	13732	0	590
